Id,SalePrice
2736,142752.1883804299
2737,122395.33321825194
2738,142620.0405465094
2739,162831.93285401075
2740,133800.62929318857
2741,144849.35376917807
2742,151501.19275312178
2743,153057.051876754
2744,154106.8443640022
2745,137748.13083294977
2746,135570.18778120368
2747,153903.59186533015
2748,123926.04002647178
2749,133407.583968397
2750,135792.7452461389
2751,139444.29868727803
2752,194862.22244618394
2753,149537.3747115411
2754,198366.69177215622
2755,132235.61672019877
2756,93379.50906710081
2757,66014.1348095319
2758,83252.23065477517
2759,162889.64794884386
2760,100836.66846859106
2761,148434.42094951193
2762,145420.18969803728
2763,186980.09042398614
2764,160917.36193922182
2765,297824.9710391017
2766,137000.93367526255
2767,85927.9840746253
2768,131439.28499711986
2769,135755.79654368898
2770,143914.06251977585
2771,116346.18278877292
2772,116799.25764572268
2773,155306.3941422941
2774,142397.13180782605
2775,112094.74812705225
2776,136591.91974171184
2777,143210.75323286722
2778,111272.10428133306
2779,116207.79996071506
2780,100949.39040208909
2781,95333.33238404716
2782,92425.82021443278
2783,95498.70518214976
2784,128375.08713973517
2785,141865.1211845692
2786,64807.970001019945
2787,122690.55790986739
2788,70735.83874493325
2789,163136.7939424719
2790,95634.20547079029
2791,117606.3564941115
2792,62674.962193501815
2793,171857.47125148767
2794,82832.3605607001
2795,115269.85359373337
2796,97124.82140380835
2797,201150.42273513865
2798,103393.26740485043
2799,115249.02026171633
2800,70303.90765154673
2801,105135.0639830742
2802,132941.04511909324
2803,161796.61160035152
2804,134772.31141576197
2805,107893.15019691778
2806,85730.33969015449
2807,158236.4752573973
2808,151704.2879837667
2809,139135.57340897748
2810,129932.39450511319
2811,163181.2019897763
2812,154070.3624558929
2813,147744.63442487436
2814,152879.99327817062
2815,100950.65722944189
2816,249227.05394494638
2817,161013.1373639158
2818,133592.37981968053
2819,159173.94799988047
2820,137333.8799824184
2821,118629.1116803202
2822,215600.5213295733
2823,380580.2001745602
2824,179826.03790372133
2825,147348.49864251135
2826,129995.04789633855
2827,140648.95345015894
2828,222271.75741687286
2829,206603.74447021127
2830,236892.19886763382
2831,170258.81907500577
2832,231895.2285170496
2833,300157.751133323
2834,208426.63051398887
2835,216709.36197262665
2836,191819.46529922364
2837,161740.81461625604
2838,149810.42954309497
2839,178219.0523702384
2840,202571.57499833632
2841,199826.29948570248
2842,222099.2727849325
2843,142621.33128644325
2844,167593.45757566835
2845,122685.16298448718
2846,207903.93499358092
2847,196857.37678161438
2848,223142.69811961998
2849,196817.44719139056
2850,283223.26986760274
2851,211879.16600985907
2852,233654.5898969899
2853,233556.0339436038
2854,141024.9276104838
2855,199366.99167362062
2856,200948.75906332364
2857,188463.85850493412
2858,200389.28535401382
2859,120237.09227744694
2860,134170.60402798746
2861,123898.82391115915
2862,186595.42263625353
2863,127179.06065070469
2864,240504.82341390554
2865,142559.39947676435
2866,141483.93328853548
2867,100409.76094152342
2868,104220.82554370645
2869,107886.36525558024
2870,126543.2350583817
2871,81392.49713177947
2872,39727.39809207774
2873,103715.57735856976
2874,144764.51677271372
2875,119626.6090327354
2876,165977.09494073212
2877,142277.3431661404
2878,165035.126120705
2879,142987.82143969648
2880,106562.32161324516
2881,174948.8440839178
2882,175524.686448032
2883,204033.55528419718
2884,202579.47494249046
2885,193907.06427737407
2886,235145.0641088002
2887,99572.64502946039
2888,138298.93259128646
2889,64033.346302312915
2890,80085.34145858533
2891,141579.53627159898
2892,50927.816416855516
2893,95963.50398720776
2894,69710.99500306367
2895,350893.84255549806
2896,291024.60512222606
2897,208454.63766290422
2898,149530.74305125477
2899,211961.03551769262
2900,160959.19204448647
2901,223100.04673338262
2902,187370.32709719738
2903,344834.66092739644
2904,348467.19370163535
2905,78271.99842520453
2906,196743.2471568258
2907,112666.75431784353
2908,130007.38748296304
2909,149351.33736024937
2910,81581.94663699977
2911,77249.22268026126
2912,145171.69247414923
2913,83588.59936404413
2914,79708.70854757572
2915,86505.81164878112
2916,77946.11634910536
2917,146484.8560346197
2918,127504.58645756748
2919,225760.30389932642
